timestamp (μs),power (μA),pins (D0-D7)
4267884,6.540461,01000000
4267954,6.325062,01000000
4267991,6.2767067,01000000
4268027,6.1756015,01000000
4268158,6.0305376,01000000
4268195,5.84591,01000000
4268231,5.8415146,01000000
4268272,5.5909486,01000000
4268361,5.6041365,01000000
4268399,5.4063215,01000000
4268436,5.4634676,01000000
4268528,5.3975296,01000000
4268562,5.243674,01000000
4268598,5.0810256,01000000
4268691,5.2260904,01000000
4268727,4.927169,01000000
4268763,4.773313,01000000
4268855,4.7908964,01000000
4268890,4.742542,01000000
4268926,4.58429,01000000
4269068,4.4875803,01000000
4269103,4.324933,01000000
4269139,4.4392257,01000000
4269175,4.430434,01000000
4269277,4.3864746,01000000
4269310,4.2721815,01000000
4269346,4.1754723,01000000
4271711,4.1183257,01000000
4271767,4.008428,01000000
4271820,3.8457801,01000000
4271889,3.8677602,01000000
4271942,3.8238015,01000000
4271995,3.8062177,01000000
4272095,3.5556521,01000000
4272144,3.661153,01000000
4272198,3.7182999,01000000
4272262,3.5644436,01000000
4272315,3.4281716,01000000
4272368,3.5116928,01000000
4272427,3.441359,01000000
4272482,3.5512562,01000000
4272535,3.3402534,01000000
4272593,3.2259603,01000000
4272647,3.2303557,01000000
4272699,3.1776054,01000000
4272757,3.032541,01000000
4272811,2.9402273,01000000
4272851,2.9622068,01000000
4272886,3.036937,01000000
4272947,3.1116672,01000000
4272983,2.9094563,01000000
4273017,2.7731838,01000000
4273157,2.795163,01000000
4273193,2.7907672,01000000
4273229,2.8435178,01000000
4273269,2.6896617,01000000
4273351,2.6544948,01000000
4273389,2.8479137,01000000
4273424,2.8523097,01000000
4273527,2.7292247,01000000
4273561,2.7775798,01000000
4273596,2.7380166,01000000
4273690,2.5709727,01000000
4273725,2.4962428,01000000
4273762,2.4654715,01000000
4273852,2.5402017,01000000
4273888,2.5841606,01000000
4273923,2.5665767,01000000
4274067,2.4654713,01000000
4274104,2.3555741,01000000
4274139,2.4171166,01000000
4274173,2.390741,01000000
4274277,2.3072193,01000000
4274310,2.201718,01000000
4274345,2.1709466,01000000
4274434,2.1841345,01000000
4274469,2.1533632,01000000
4274504,2.0522578,01000000
4276821,2.1621552,01000000
4276874,2.1577592,01000000
4276927,2.1313837,01000000
4276987,1.9995072,01000000
4277040,2.043466,01000000
4277090,1.9027975,01000000
4277174,2.0346742,01000000
4277228,1.9291729,01000000
4277288,1.8764222,01000000
4277347,2.0214868,01000000
4277400,1.8984019,01000000
4277455,1.9643399,01000000
4277529,2.0874248,01000000
4277568,1.8236716,01000000
4277618,1.8060879,01000000
4277676,1.722566,01000000
4277729,1.6654193,01000000
4277784,1.8192756,01000000
4277838,1.845651,01000000
4277873,1.7401497,01000000
4277909,1.6170648,01000000
4277944,1.722566,01000000
4278086,1.7753166,01000000
4278122,1.7709208,01000000
4278162,1.7445456,01000000
4278204,1.7972962,01000000
4278295,1.7401497,01000000
4278330,1.6170648,01000000
4278364,1.5994812,01000000
4278433,1.6654196,01000000
4278468,1.7093785,01000000
4278504,1.4983757,01000000
4278608,1.4851881,01000000
4278643,1.6258564,01000000
4278679,1.6214606,01000000
4278773,1.524751,01000000
4278808,1.4720005,01000000
4278843,1.4456251,01000000
4278936,1.4632086,01000000
4278973,1.5071676,01000000
4279007,1.4588128,01000000
4279041,1.4456251,01000000
4279185,1.5027717,01000000
4279221,1.3928744,01000000
4279258,1.5027716,01000000
4279357,1.4500209,01000000
4279393,1.4588127,01000000
4279427,1.3093525,01000000
4279530,1.3181443,01000000
4279565,1.3181444,01000000
4279600,1.3225402,01000000
4281936,1.331332,01000000
4281988,1.3796868,01000000
4282041,1.2609977,01000000
4282173,1.3049566,01000000
4282226,1.2697893,01000000
4282287,1.2566018,01000000
4282345,1.2785813,01000000
4282396,1.3093526,01000000
4282448,1.2785814,01000000
4282506,1.1071416,01000000
4282559,1.2653936,01000000
4282612,1.2390182,01000000
4282670,1.2697895,01000000
4282723,1.1203291,01000000
4282778,1.1335169,01000000
4282835,1.1642882,01000000
4282873,1.168684,01000000
4282908,1.2785813,01000000
4282944,1.2829772,01000000
4283071,1.1115376,01000000
4283107,1.252206,01000000
4283142,1.331332,01000000
4283177,1.2170389,01000000
4283276,1.1686841,01000000
4283312,1.1115373,01000000
4283347,1.014828,01000000
4283436,1.1291211,01000000
4283471,1.0851619,01000000
4283508,1.164288,01000000
4283605,1.0412033,01000000
4283642,1.2258306,01000000
4283676,1.1511004,01000000
4283776,1.0192238,01000000
4283812,1.1423087,01000000
4283847,1.0016403,01000000
4283944,1.1247251,01000000
4283980,1.2390182,01000000
4284015,1.0675786,01000000
4284049,1.129121,01000000
4284179,1.0455991,01000000
4284215,1.1071415,01000000
4284249,1.0368073,01000000
4284344,1.0543908,01000000
4284382,1.0807661,01000000
4284415,1.1467044,01000000
4284514,1.010432,01000000
4284551,1.1115375,01000000
4284587,0.9269101,01000000
4284679,0.9093267,01000000
4284716,0.931306,01000000
4284751,1.0368074,01000000
4287094,1.006036,01000000
4287147,0.8785553,01000000
4287200,0.98405665,01000000
4287264,0.96207726,01000000
4287320,3.2523358,01000000
4287369,6.870153,01000000
4287427,6.839381,01000000
4287480,6.5140853,01000000
4287535,6.5008974,01000000
4287592,6.338249,01000000
4287646,6.1580186,01000000
4287699,6.034934,01000000
4287754,6.0613084,01000000
4287812,5.986579,01000000
4287862,5.806347,01000000
4287896,5.7008457,01000000
4287954,5.731617,01000000
4287990,5.445884,01000000
4288026,5.432697,01000000
4288061,5.331591,01000000
4288183,5.467864,01000000
4288219,5.2788405,01000000
4288260,5.1997147,01000000
4288348,5.1601515,01000000
4288384,4.988712,01000000
4288420,4.826064,01000000
4288517,4.9051895,01000000
4288554,4.8348556,01000000
4288590,4.619457,01000000
4288688,4.575498,01000000
4288725,4.5183516,01000000
4288760,4.4831843,01000000
4288858,4.3293285,01000000
4288894,4.355704,01000000
4288930,4.3732877,01000000
4288966,4.065575,01000000
4289093,4.1710763,01000000
4289129,4.0919504,01000000
4289165,3.9908452,01000000
4289272,4.052387,01000000
4289305,3.8941357,01000000
4289341,3.9336982,01000000
4289434,3.8809478,01000000
4289472,3.8457806,01000000
4289506,3.6523614,01000000
4289605,3.7226956,01000000
4289643,3.542464,01000000
4289677,3.5512562,01000000
4289775,3.5116928,01000000
4289813,3.467734,01000000
4289849,3.3490453,01000000
4289886,3.344649,01000000
4292212,3.3314614,01000000
4292273,3.2127724,01000000
4292331,3.1512303,01000000
4292385,3.357837,01000000
4292435,3.221564,01000000
4292491,3.0896876,01000000
4292547,3.0237496,01000000
4292599,2.8874764,01000000
4292652,2.795163,01000000
4292710,3.1424384,01000000
4292764,3.0633123,01000000
4292818,2.834726,01000000
4292871,2.751204,01000000
4292907,2.5577846,01000000
4292944,2.7819753,01000000
4292980,2.707245,01000000
4293097,2.707245,01000000
4293134,2.7556,01000000
4293172,2.6017442,01000000
4293273,2.6413069,01000000
4293310,2.6281192,01000000
4293347,2.5885563,01000000
4293434,2.478659,01000000
4293472,2.4303043,01000000
4293508,2.3775537,01000000
4293602,2.3116155,01000000
4293640,2.35997,01000000
4293676,2.439096,01000000
4293768,2.3467824,01000000
4293805,2.3072193,01000000
4293842,2.3731575,01000000
4293878,2.1489673,01000000
4293966,2.2808442,01000000
4294003,2.1885302,01000000
4294040,2.2852397,01000000
4294175,2.2588649,01000000
4294214,2.3072193,01000000
4294250,2.4347,01000000
4294346,2.2720523,01000000
4294384,2.2193017,01000000
4294422,2.2193017,01000000
4294510,2.2632606,01000000
4294549,2.241281,01000000
4294586,2.1138003,01000000
4294674,2.0742373,01000000
4294711,2.0566535,01000000
4294748,1.845651,01000000
4294785,1.8852141,01000000
4294872,1.8544426,01000000
4294916,1.9291729,01000000
4294949,1.9467564,01000000
4297319,1.96434,01000000
4297372,1.7972962,01000000
4297429,1.8192756,01000000
4297487,1.9027975,01000000
4297540,1.955548,01000000
4297591,1.770921,01000000
4297650,1.7797129,01000000
4297703,1.8148798,01000000
4297755,1.8280674,01000000
4297815,1.8544428,01000000
4297868,1.7753168,01000000
4297906,1.7841085,01000000
4297949,1.6302525,01000000
4297989,1.6654193,01000000
4298026,1.639044,01000000
4298064,1.6610235,01000000
4298180,1.6654196,01000000
4298219,1.6961908,01000000
4298261,1.5994811,01000000
4298357,1.4939798,01000000
4298395,1.5423347,01000000
4298433,1.6522319,01000000
4298514,1.5862936,01000000
4298552,1.445625,01000000
4298590,1.406062,01000000
4298683,1.3533114,01000000
4298721,1.2697895,01000000
4298759,1.3005607,01000000
4298796,1.3137484,01000000
4298910,1.2829771,01000000
4298949,1.2785814,01000000
4298987,1.3621031,01000000
4299089,1.4544169,01000000
4299129,1.3621032,01000000
4299167,1.2697895,01000000
4299270,1.2961648,01000000
4299308,1.4192498,01000000
4299344,1.2785811,01000000
4299426,1.2829771,01000000
4299466,1.2961649,01000000
4299503,1.2917688,01000000
4299589,1.1906635,01000000
4299630,1.2346224,01000000
4299665,1.3664991,01000000
4299703,1.3049567,01000000
4299792,1.2697895,01000000
4299830,1.2170389,01000000
4299868,1.2697895,01000000
4299956,1.2346222,01000000
4299994,1.2434142,01000000
4300032,1.3489155,01000000
4302426,1.1423086,01000000
4302477,1.243414,01000000
4302530,1.0983498,01000000
4302592,1.1906635,01000000
4302645,1.1730798,01000000
4302698,1.0587867,01000000
4302758,1.1203293,01000000
4302808,0.9928484,01000000
4302861,1.1818717,01000000
4302922,1.2697895,01000000
4302975,1.2258307,01000000
4303028,1.1906635,01000000
4303080,1.2522061,01000000
4303204,1.0280155,01000000
4303265,1.208247,01000000
4303325,1.1774757,01000000
4303383,1.1379128,01000000
4303435,1.1247251,01000000
4303489,0.9400977,01000000
4303549,1.1027457,01000000
4303602,1.0983498,01000000
4303654,1.1335169,01000000
4303717,1.0587869,01000000
4303769,1.0499951,01000000
4303823,1.1027457,01000000
4303881,1.0455991,01000000
4303918,1.0763705,01000000
4303957,1.0631827,01000000
4303996,1.010432,01000000
4304092,1.1423086,01000000
4304130,1.1862676,01000000
4304169,1.0631826,01000000
4304267,0.9796608,01000000
4304305,1.0236197,01000000
4304344,1.0851619,01000000
4304422,1.256602,01000000
4304461,1.0983498,01000000
4304500,1.014828,01000000
4304596,4.6502285,01000000
4304635,6.7514625,01000000
4304674,6.5932107,01000000
4304713,6.5536485,01000000
4304790,6.4261675,01000000
4304830,6.4085836,01000000
4304867,6.272311,01000000
4304956,5.9865785,01000000
4304994,5.9777865,01000000
4305032,5.815139,01000000
4305171,5.947016,01000000
4305208,5.84591,01000000
4305247,5.6305113,01000000
4307533,5.2832365,01000000
4307585,5.366758,01000000
4307638,5.292028,01000000
4307700,5.296424,01000000
4307753,5.2260895,01000000
4307806,5.1205883,01000000
4307867,5.0634418,01000000
4307917,4.9535446,01000000
4307969,4.7601256,01000000
4308022,4.7469378,01000000
4308109,4.5930815,01000000
4308180,4.6062694,01000000
4308216,4.601874,01000000
4308288,4.676604,01000000
4308342,4.474393,01000000
4308394,4.404059,01000000
4308454,4.276578,01000000
4308507,4.1666803,01000000
4308560,4.2018476,01000000
4308620,4.267786,01000000
4308675,4.127117,01000000
4308727,4.157889,01000000
4308788,3.92051,01000000
4308841,3.9249065,01000000
4308889,3.8457806,01000000
4308932,3.8941352,01000000
4308970,3.828197,01000000
4309007,3.6127987,01000000
4309045,3.5776315,01000000
4309173,3.4413586,01000000
4309210,3.4457545,01000000
4309248,3.4325671,01000000
4309344,3.5776315,01000000
4309381,3.4061916,01000000
4309419,3.4193795,01000000
4309508,3.3006904,01000000
4309548,3.1951888,01000000
4309585,3.1863973,01000000
4309622,3.269919,01000000
4309698,3.1380422,01000000
4309736,3.1072712,01000000
4309774,3.041333,01000000
4309867,3.0281453,01000000
4309904,3.041333,01000000
4309942,3.0852916,01000000
4310080,2.992978,01000000
4310117,2.8171427,01000000
4310155,2.7863715,01000000
4310252,2.9402273,01000000
4310299,2.6896617,01000000
4310334,2.7072453,01000000
4312649,2.6105356,01000000
4312700,2.5665767,01000000
4312753,2.5665765,01000000
4312815,2.5929523,01000000
4312868,2.5226178,01000000
4312918,2.5138261,01000000
4312979,2.443492,01000000
4313032,2.3643658,01000000
4313085,2.2632601,01000000
4313142,2.399533,01000000
4313199,2.302823,01000000
4313259,2.2984276,01000000
4313318,2.3028235,01000000
4313374,2.1797385,01000000
4313427,2.2193017,01000000
4313479,2.2368853,01000000
4313538,2.1577592,01000000
4313591,2.122592,01000000
4313644,2.0918207,01000000
4313703,2.0522575,01000000
4313756,2.1489673,01000000
4313810,2.0390701,01000000
4313868,2.1445715,01000000
4313913,1.9247768,01000000
4313950,1.9027977,01000000
4313986,2.0654454,01000000
4314081,2.078633,01000000
4314118,1.9423606,01000000
4314155,1.9159853,01000000
4314252,1.8984016,01000000
4314297,1.7753168,01000000
4314334,1.880818,01000000
4314414,1.7181702,01000000
4314451,1.7489414,01000000
4314488,1.7797127,01000000
4314524,1.8984016,01000000
4314620,1.8060881,01000000
4314657,1.8368591,01000000
4314694,1.9731319,01000000
4314785,1.8236716,01000000
4314822,1.845651,01000000
4314858,1.8632345,01000000
4314949,1.7797127,01000000
4314986,1.6961906,01000000
4315022,1.7093785,01000000
4315161,1.5687097,01000000
4315199,1.64344,01000000
4315235,1.8280674,01000000
4315336,1.6786072,01000000
4315371,1.6522318,01000000
4315406,1.7269619,01000000
4315445,1.5511264,01000000
4317807,1.4983758,01000000
4317863,1.5599182,01000000
4317924,1.4763962,01000000
4317969,1.4939798,01000000
4318013,1.5071676,01000000
4318058,1.4104578,01000000
4318182,1.3489156,01000000
4318224,1.4588128,01000000
4318279,1.4632087,01000000
4318348,1.3972704,01000000
4318394,1.3577073,01000000
4318438,1.4060619,01000000
4318513,1.4632086,01000000
4318559,1.2697895,01000000
4318602,1.2214347,01000000
4318646,1.3401238,01000000
4318716,1.3181443,01000000
4318762,1.4456251,01000000
4318805,1.3621032,01000000
4318873,1.2390181,01000000
4318910,1.3137484,01000000
4318945,1.3005606,01000000
4319086,1.4324373,01000000
4319122,1.326936,01000000
4319158,1.3928744,01000000
4319259,1.410458,01000000
4319295,1.2434142,01000000
4319330,1.1862676,01000000
4319427,1.1027458,01000000
4319464,1.1115376,01000000
4319500,1.1247251,01000000
4319535,1.2038511,01000000
4319628,1.2566018,01000000
4319665,1.1379128,01000000
4319700,1.1818718,01000000
4319792,1.2038511,01000000
4319829,1.1554964,01000000
4319863,1.1642882,01000000
4319963,1.0983499,01000000
4319999,1.1467044,01000000
4320035,1.1642883,01000000
4320161,1.1950594,01000000
4320197,1.1379128,01000000
4320232,1.0851622,01000000
4320334,1.0455992,01000000
4320370,1.1027457,01000000
4320404,1.1554964,01000000
4320439,1.2082471,01000000
4320528,1.0983498,01000000
4320564,1.1511005,01000000
4320599,1.1115375,01000000
4322906,1.1730798,01000000
4322958,1.1950593,01000000
4323011,1.0412033,01000000
4323098,1.1467046,01000000
4323151,0.9840568,01000000
4323204,1.0280156,01000000
4323275,1.0499951,01000000
4323332,1.0939538,01000000
4323385,0.96207726,01000000
4323446,0.97086906,01000000
4323499,0.9928484,01000000
4323552,0.9400978,01000000
4323614,0.9840566,01000000
4323668,1.0192237,01000000
4323722,0.931306,01000000
4323782,1.1642882,01000000
4323834,1.1467047,01000000
4323887,1.0675786,01000000
4323948,1.0324116,01000000
4324002,0.98405665,01000000
4324054,0.9796608,01000000
4324107,6.351437,01000000
4324164,6.6811295,01000000
4324199,6.7338805,01000000
4324233,6.342645,01000000
4324335,6.347041,01000000
4324371,6.364625,01000000
4324405,6.2635193,01000000
4324440,6.026142,01000000
4324527,6.021746,01000000
4324564,6.030537,01000000
4324599,5.889869,01000000
4324694,5.7667837,01000000
4324727,5.7140326,01000000
4324762,5.5909486,01000000
4324858,5.5469894,01000000
4324893,5.4854474,01000000
4324928,5.3755493,01000000
4325072,5.195318,01000000
4325106,5.1557555,01000000
4325141,5.089817,01000000
4325242,4.993108,01000000
4325286,4.8436475,01000000
4325321,4.7645216,01000000
4325356,4.8392515,01000000
4325434,4.689791,01000000
4325467,4.5798936,01000000
4325502,4.417246,01000000
4325608,4.469997,01000000
4325643,4.373287,01000000
4325678,4.3557043,01000000
4328031,4.153493,01000000
4328085,4.034804,01000000
4328140,4.1095343,01000000
4328201,4.250202,01000000
4328261,4.0216165,01000000
4328316,3.938094,01000000
4328383,3.911719,01000000
4328433,3.7710502,01000000
4328486,3.8018215,01000000
4328545,3.7007165,01000000
4328598,3.6347775,01000000
4328652,3.7358832,01000000
4328712,3.5864232,01000000
4328765,3.507297,01000000
4328820,3.467734,01000000
4328881,3.4985054,01000000
4328934,3.4501507,01000000
4328969,3.318274,01000000
4329003,3.1512303,01000000
4329083,3.3534412,01000000
4329117,3.2479396,01000000
4329152,3.1995847,01000000
4329244,3.0940833,01000000
4329284,3.028145,01000000
4329318,2.9973738,01000000
4329352,3.0017698,01000000
4329439,2.9094563,01000000
4329476,2.918248,01000000
4329510,2.883081,01000000
4329612,2.7907674,01000000
4329645,2.8479137,01000000
4329680,2.636911,01000000
4329776,2.6852658,01000000
4329810,2.6369112,01000000
4329845,2.6676824,01000000
4329940,2.7643914,01000000
4329975,2.5885563,01000000
4330009,2.5841603,01000000
4330152,2.5138261,01000000
4330186,2.443492,01000000
4330220,2.4654713,01000000
4330259,2.5050344,01000000
4330351,2.6237235,01000000
4330386,2.4039288,01000000
4330419,2.3995328,01000000
4330519,2.4039288,01000000
4330554,2.399533,01000000
4330588,2.403929,01000000
4330684,2.3291988,01000000
4330720,2.2017179,01000000
4330754,2.1885304,01000000
4333185,2.228093,01000000
4333237,2.1489673,01000000
4333299,2.0346742,01000000
4333369,2.0214865,01000000
4333420,2.0522578,01000000
4333469,2.0610495,01000000
4333530,2.043466,01000000
4333584,2.1445718,01000000
4333637,1.933569,01000000
4333697,1.9115893,01000000
4333750,2.0742373,01000000
4333804,1.8676304,01000000
4333866,1.9335687,01000000
4333919,1.9863192,01000000
4333970,1.959944,01000000
4334004,1.9423605,01000000
4334073,1.8236716,01000000
4334108,1.8544428,01000000
4334144,1.841255,01000000
4334245,1.8940055,01000000
4334290,1.8720262,01000000
4334321,1.8676306,01000000
4334356,1.8500468,01000000
4334442,1.8060879,01000000
4334477,1.5862935,01000000
4334512,1.6522318,01000000
4334609,1.6961908,01000000
4334644,1.722566,01000000
4334679,1.5379388,01000000
4334780,1.5731059,01000000
4334815,1.4544169,01000000
4334850,1.564314,01000000
4334944,1.6610237,01000000
4334981,1.5027716,01000000
4335015,1.5906894,01000000
4335157,1.529147,01000000
4335193,1.5511262,01000000
4335228,1.4720004,01000000
4335274,1.4192495,01000000
4335364,1.3840827,01000000
4335397,1.5115634,01000000
4335432,1.4280415,01000000
4335531,1.4368331,01000000
4335566,1.458813,01000000
4335601,1.3752909,01000000
4335695,1.4720004,01000000
4335730,1.5731059,01000000
4335765,1.6566277,01000000
4335866,1.4851881,01000000
4335903,1.2917688,01000000
4335938,1.3049566,01000000
4338352,1.3489155,01000000
4338404,1.3357277,01000000
4338457,1.2214348,01000000
4338518,1.1467046,01000000
4338571,1.1774757,01000000
4338621,1.2390182,01000000
4338681,1.3225402,01000000
4338734,1.3093525,01000000
4338787,1.287373,01000000
4338846,1.3357279,01000000
4338913,1.489584,01000000
4338953,1.2917688,01000000
4338988,1.1467044,01000000
4339070,1.168684,01000000
4339107,1.1379128,01000000
4339142,1.3621031,01000000
4339245,1.3225402,01000000
4339291,1.2126428,01000000
4339323,0.9796608,01000000
4339359,1.2170389,01000000
4339437,1.2038512,01000000
4339472,1.1071416,01000000
4339508,1.3005607,01000000
4339607,1.2214348,01000000
4339642,1.2126428,01000000
4339678,1.1423086,01000000
4339769,1.17308,01000000
4339804,1.089558,01000000
4339840,1.0543909,01000000
4339931,0.9576813,01000000
4339969,0.9269101,01000000
4340005,1.0016401,01000000
4340152,1.0675786,01000000
4340189,1.0807663,01000000
4340224,1.2522058,01000000
4340270,1.1554964,01000000
4340348,1.0148278,01000000
4340382,1.1774758,01000000
4340418,1.1774757,01000000
4340519,1.0368074,01000000
4340554,1.0939538,01000000
4340590,1.0675786,01000000
4340689,1.1554964,01000000
4340725,1.1511004,01000000
4340761,1.0060362,01000000
4340859,1.0719745,01000000
4340897,1.0455992,01000000
4340933,0.9137225,01000000
4341066,0.79063755,01000000
4341104,0.9928484,01000000
4341138,1.0148278,01000000
4341176,1.0939538,01000000
4343401,1.1159333,01000000
4343453,0.9928484,01000000
4343512,1.1203293,01000000
4343568,3.6831326,01000000
4343618,6.9492784,01000000
4343671,6.7119,01000000
4343731,6.6723375,01000000
4343784,6.5932107,01000000
4343837,6.3294578,01000000
4343898,6.2854986,01000000
4343953,6.1668105,01000000
4343992,6.2283525,01000000
4344068,6.021746,01000000
4344105,5.8942647,01000000
4344140,5.7492003,01000000
4344177,5.6305113,01000000
4344280,5.582156,01000000
4344317,5.5250106,01000000
4344354,5.4414887,01000000
4344435,5.270048,01000000
4344472,5.2085066,01000000
4344508,5.0766287,01000000
4344613,5.001899,01000000
4344650,5.0458584,01000000
4344687,4.909586,01000000
4344777,4.8920026,01000000
4344814,4.8304596,01000000
4344851,4.724959,01000000
4344940,4.8040843,01000000
4344977,4.65902,01000000
4345014,4.4040585,01000000
4345049,4.3644953,01000000
4345180,4.2414103,01000000
4345218,4.2721815,01000000
4345259,4.153493,01000000
4345356,4.1754723,01000000
4345394,4.0963464,01000000
4345430,4.052387,01000000
4345515,3.982053,01000000
4345553,3.9424908,01000000
4345590,3.8194053,01000000
4345680,3.8853436,01000000
4345718,3.823801,01000000
4345755,3.6523614,01000000
4345851,3.7754464,01000000
4345889,3.7578633,01000000
4345926,3.5864232,01000000
4345962,3.4061916,01000000
4346091,3.406192,01000000
4346129,3.2435436,01000000
4346165,3.1380422,01000000
4348513,3.1380422,01000000
4348565,3.2171683,01000000
4348618,3.0984795,01000000
4348678,3.186397,01000000
4348731,3.1468341,01000000
4348781,3.2127724,01000000
4348840,3.1160629,01000000
4348894,2.9358315,01000000
4348947,2.9534152,01000000
4349007,3.0061657,01000000
4349060,3.0325408,01000000
4349113,2.8347259,01000000
4349176,2.8567057,01000000
4349231,2.7819753,01000000
4349293,2.724829,01000000
4349353,2.7555997,01000000
4349406,2.6632864,01000000
4349459,2.5885563,01000000
4349520,2.5973482,01000000
4349573,2.5841603,01000000
4349625,2.4918466,01000000
4349688,2.5445974,01000000
4349741,2.5358057,01000000
4349795,2.5270138,01000000
4349854,2.320407,01000000
4349906,2.316011,01000000
4349959,2.3731577,01000000
4350012,2.3116152,01000000
4350072,2.4259086,01000000
4350121,2.1885304,01000000
4350159,2.1445718,01000000
4350199,2.2280934,01000000
4350281,2.2764482,01000000
4350319,2.1401753,01000000
4350357,2.1577592,01000000
4350429,2.241281,01000000
4350467,2.1973224,01000000
4350506,2.1753428,01000000
4350596,2.0170906,01000000
4350634,1.8984016,01000000
4350674,1.7929003,01000000
4350765,1.920381,01000000
4350803,1.7972962,01000000
4350841,2.083029,01000000
4350881,2.052258,01000000
4350958,2.0082989,01000000
4350995,1.8412552,01000000
4351033,1.8060879,01000000
4351182,1.8940058,01000000
4351219,1.8940058,01000000
4351260,1.7313579,01000000
4353615,1.6566277,01000000
4353667,1.6522319,01000000
4353720,1.7313578,01000000
4353780,1.7049825,01000000
4353833,1.6082729,01000000
4353886,1.5379387,01000000
4353947,1.5247511,01000000
4353997,1.6654193,01000000
4354050,1.722566,01000000
4354103,1.5643141,01000000
4354201,1.6038771,01000000
4354260,1.5906894,01000000
4354317,1.5994811,01000000
4354375,1.4280416,01000000
4354429,1.4500209,01000000
4354484,1.4148538,01000000
4354544,1.485188,01000000
4354598,1.3621032,01000000
4354652,1.3533113,01000000
4354711,1.3972702,01000000
4354764,1.4544169,01000000
4354817,1.4588127,01000000
4354878,1.4324374,01000000
4354931,1.3577073,01000000
4354985,1.4016663,01000000
4355039,1.4368334,01000000
4355114,1.3840826,01000000
4355152,1.208247,01000000
4355190,1.32254,01000000
4355266,1.2829772,01000000
4355305,1.3181442,01000000
4355342,1.2829772,01000000
4355431,1.3752906,01000000
4355469,1.3313317,01000000
4355507,1.2653935,01000000
4355600,1.2522058,01000000
4355641,1.3533114,01000000
4355676,1.4148539,01000000
4355765,1.4060622,01000000
4355805,1.3005606,01000000
4355843,1.168684,01000000
4355879,1.2390182,01000000
4355960,1.2434142,01000000
4355998,1.2829771,01000000
4356034,1.3577073,01000000
4356173,1.2038511,01000000
4356211,1.3049567,01000000
4356248,1.366499,01000000
4356347,1.32254,01000000
4356384,1.1379128,01000000
4356422,1.2522058,01000000
4358731,1.2302265,01000000
4358783,1.1818717,01000000
4358836,1.1554964,01000000
4358897,1.1730798,01000000
4358949,1.1203293,01000000
4359001,1.2917689,01000000
4359057,1.1511004,01000000
4359126,1.1027457,01000000
4359179,1.0851619,01000000
4359240,1.1247251,01000000
4359303,1.1642883,01000000
4359356,1.1159334,01000000
4359419,1.0939538,01000000
4359472,1.2653936,01000000
4359524,1.2653936,01000000
4359585,1.1379128,01000000
4359641,1.208247,01000000
4359693,1.0983498,01000000
4359751,1.0763704,01000000
4359808,1.208247,01000000
4359862,1.1379128,01000000
4359920,1.1027457,01000000
4359976,1.0983498,01000000
4360028,1.0368073,01000000
4360081,1.0543909,01000000
4360127,1.0587867,01000000
4360176,0.92251414,01000000
4360213,1.0280155,01000000
4360250,1.0895579,01000000
4360346,1.0587867,01000000
4360384,0.93570185,01000000
4360421,0.966473,01000000
4360510,1.0587866,01000000
4360547,1.2258307,01000000
4360584,1.0939538,01000000
4360677,0.9137224,01000000
4360714,1.010432,01000000
4360751,1.0983498,01000000
4360787,6.571232,01000000
4360876,6.7294836,01000000
4360912,6.685525,01000000
4360949,6.514085,01000000
4361085,6.41298,01000000
4361123,6.492106,01000000
4361159,6.2063727,01000000
4361260,6.100871,01000000
4361299,6.012954,01000000
4361335,5.9294324,01000000
4361419,5.8678894,01000000
4361457,5.5777607,01000000
4361493,5.7579923,01000000
4363839,5.529406,01000000
4363891,5.463468,01000000
4363944,5.353571,01000000
4363997,5.2524652,01000000
4364123,5.1425676,01000000
4364176,5.1909227,01000000
4364234,5.0502543,01000000
4364297,4.8392515,01000000
4364349,4.742542,01000000
4364409,4.8744187,01000000
4364464,4.742542,01000000
4364517,4.707375,01000000
4364573,4.5359354,01000000
4364635,4.6853952,01000000
4364688,4.6326447,01000000
4364743,4.3381205,01000000
4364804,4.258994,01000000
4364856,4.153493,01000000
4364909,4.1930556,01000000
4364969,4.179868,01000000
4365022,4.1227217,01000000
4365075,4.0963464,01000000
4365123,4.004033,01000000
4365178,3.9293022,01000000
4365215,3.841385,01000000
4365250,3.7534668,01000000
4365340,3.6963203,01000000
4365377,3.7578628,01000000
4365413,3.7710507,01000000
4365509,3.6040065,01000000
4365546,3.630382,01000000
4365582,3.520485,01000000
4365674,3.32267,01000000
4365711,3.32267,01000000
4365747,3.2347522,01000000
4365783,3.4149833,01000000
4365870,3.4457545,01000000
4365907,3.3534408,01000000
4365943,3.287503,01000000
4366083,3.2435436,01000000
4366120,3.2479396,01000000
4366155,3.1512303,01000000
4366258,2.992978,01000000
4366296,2.8171427,01000000
4366332,2.900664,01000000
4366418,2.9446235,01000000
4366457,2.9753945,01000000
4366492,2.83033,01000000
4366582,2.8215384,01000000
4366619,2.8874767,01000000
4366655,2.6588905,01000000
4366692,2.7380166,01000000
4369002,2.60614,01000000
4369054,2.566577,01000000
4369107,2.597348,01000000
4369199,2.711641,01000000
4369252,2.7204328,01000000
4369312,2.4874508,01000000
4369373,2.6237235,01000000
4369423,2.4874508,01000000
4369490,2.3775535,01000000
4369537,2.3643658,01000000
4369596,2.3379905,01000000
4369644,2.3248029,01000000
4369705,2.307219,01000000
